id,title,note,excerpt,url,tags,created,cover,highlights,favorite
1669395593,Dispensationalism - Wikipedia,,Christian theology,https://en.wikipedia.org/wiki/Dispensationalism,,2026-04-02T15:12:56.501Z,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d5/Ca._1930_Dispensationalist_chart_of_world_history.jpg/960px-Ca._1930_Dispensationalist_chart_of_world_history.jpg,,false
1669373291,"Confronting the “Axis of Evil”: Christian Dispensationalism, Politics and American Society Post-9/11",,"This article addresses the question of the level of influence dispensational premillennialism as a theology has had over evangelical attitudes toward Islam since the September 11, 2001 terror attacks in New York and Washington. The theological",https://www.academia.edu/38648117/Confronting_the_Axis_of_Evil_Christian_Dispensationalism_Politics_and_American_Society_Post_9_11,,2026-04-02T14:24:13.635Z,http://a.academia-assets.com/images/open-graph-icons/fb-paper.gif,,false
1669358665,America’s Holy War in Iran,,"For roughly half a century, a certain strain of American evangelical theology has taught millions of believers to read conflicts like Trump’s war with Iran not simply as geopolitics in action but as prophecy unfolding in real time. I was one of them.",https://jacobin.com/2026/03/evangelical-christian-zionism-end-times-iran,,2026-04-02T13:56:50.308Z,https://images.jacobinmag.com/wp-content/uploads/2026/03/06160456/hagee-CUFI.jpg,,false
1669353255,https://en.wikipedia.org/wiki/Gary_North_(economist)?wprov=sfti1#,,,https://en.wikipedia.org/wiki/Gary_North_(economist)?wprov=sfti1#,,2026-04-02T13:42:18.571Z,,,false
1669353121,https://en.wikipedia.org/wiki/Christian_reconstructionism?wprov=sfti1,,,https://en.wikipedia.org/wiki/Christian_reconstructionism?wprov=sfti1,,2026-04-02T13:42:06.691Z,,,false
1669335818,https://en.wikipedia.org/wiki/The_Late_Great_Planet_Earth?wprov=sfti1#,,,https://en.wikipedia.org/wiki/The_Late_Great_Planet_Earth?wprov=sfti1#,,2026-04-02T13:02:33.232Z,,,false
1669335763,https://en.wikipedia.org/wiki/Hal_Lindsey?wprov=sfti1,,,https://en.wikipedia.org/wiki/Hal_Lindsey?wprov=sfti1,,2026-04-02T13:02:23.842Z,,,false
1669335217,https://en.wikipedia.org/wiki/Biblical_numerology?wprov=sfti1,,,https://en.wikipedia.org/wiki/Biblical_numerology?wprov=sfti1,,2026-04-02T13:00:34.430Z,,,false
1669334736,https://en.wikipedia.org/wiki/Edgar_C._Whisenant?wprov=sfti1,,,https://en.wikipedia.org/wiki/Edgar_C._Whisenant?wprov=sfti1,,2026-04-02T12:58:59.905Z,,,false
1669334215,https://en.wikipedia.org/wiki/Kenosis?wprov=sfti1#Kenotic_Christology,,,https://en.wikipedia.org/wiki/Kenosis?wprov=sfti1#Kenotic_Christology,,2026-04-02T12:57:10.792Z,,,false
